id,Año,Trimestre,Provincia,Accesos por cada 100 hogares,Accesos por cada 100 hab,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_acceso_teconologia,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_acceso_velocidad,Banda ancha fija,Dial up,Total,Mbps (Media de bajada)
20162Santiago Del Estero,2016,2,Santiago Del Estero,15.888925047306124,3.943453095409565,32101.0,3900.0,19.0,911.0,30.0,36961.0,704.0,6705.0,22208.0,5943.0,2108.0,1.0,0.0,0.0,37669.0,36958.0,3.0,36961.0,4.309815179590645
20162Tierra Del Fuego,2016,2,Tierra Del Fuego,67.71824288255286,20.081326844262296,22636.0,5707.0,665.0,1.0,2350.0,31359.0,16.0,286.0,38773.0,0.0,0.0,0.0,0.0,0.0,39075.0,30740.0,619.0,31359.0,3.478692463211772
20162Tucumán,2016,2,Tucumán,37.23568289338424,9.22451233434258,145486.0,2968.0,116.0,58.0,49.0,148677.0,231.0,18515.0,83945.0,33891.0,11310.0,1032.0,2.0,0.0,148926.0,148636.0,41.0,148677.0,5.200979761760874
20161Buenos Aires,2016,1,Buenos Aires,57.33590782254113,17.53507921643952,1583560.0,1200859.0,111231.0,21108.0,25757.0,2942515.0,7350.92,97879.92,2214759.68,289929.08,247372.32,8315.0,9528.88,0.0,2875135.8,2929903.0,12612.0,2942515.0,4.9921684374839135
20161Capital Federal,2016,1,Capital Federal,115.16005888884816,43.75778412718348,454425.0,832126.0,36332.0,2284.0,12729.0,1337896.0,2310.08,43686.08,869048.3200000001,178664.91999999998,192643.68,6577.0,10838.12,0.0,1303768.2000000002,1328079.0,9817.0,1337896.0,6.047403702811701
20161Catamarca,2016,1,Catamarca,25.910217981190534,6.606879526910472,26096.0,243.0,15.0,1.0,34.0,26389.0,15.0,6102.0,14653.0,4241.0,1334.0,42.0,1.0,0.0,26388.0,26376.0,13.0,26389.0,4.203588449295134
20161Chaco,2016,1,Chaco,28.07514644775236,7.524734075579937,56353.0,29994.0,211.0,52.0,41.0,86651.0,194.0,8755.0,46304.0,19388.0,10587.0,1238.0,184.0,0.0,86650.0,86635.0,16.0,86651.0,5.991472683208309
20161Chubut,2016,1,Chubut,36.0927055378499,11.115931499378869,43967.0,834.0,916.0,13280.0,4803.0,63800.0,94.0,5095.0,72396.0,1066.0,0.0,0.0,0.0,0.0,78651.0,62060.0,1740.0,63800.0,3.3796639330714164
20161Córdoba,2016,1,Córdoba,55.283092783740216,16.972666239608547,350884.0,252346.0,674.0,5636.0,386.0,609926.0,148.0,59484.0,414452.0,65763.0,66455.0,4143.0,1039.0,0.0,611484.0,609692.0,234.0,609926.0,5.156801617049669
20161Corrientes,2016,1,Corrientes,30.080785004133055,7.940601449315725,55454.0,28491.0,192.0,1354.0,45.0,85536.0,29.0,10690.0,47833.0,18375.0,7911.0,526.0,170.0,0.0,85534.0,85510.0,26.0,85536.0,5.37127911707625
20161Entre Ríos,2016,1,Entre Ríos,43.84596814466226,13.142540095674788,113101.0,54948.0,146.0,6425.0,193.0,174813.0,2864.0,17749.0,104137.0,35104.0,14057.0,457.0,165.0,0.0,174533.0,174634.0,179.0,174813.0,5.084574905605243
20161Formosa,2016,1,Formosa,19.041878369434937,4.858053690123639,21852.0,5420.0,5.0,1023.0,14.0,28314.0,1738.0,5731.0,14163.0,3229.0,2906.0,544.0,5.0,0.0,28316.0,28313.0,1.0,28314.0,4.872333380420963
20161Jujuy,2016,1,Jujuy,21.41001128856396,5.491800261988138,33481.0,6751.0,22.0,0.0,35.0,40289.0,2543.0,8558.0,22383.0,5188.0,1623.0,0.0,0.0,0.0,40295.0,40287.0,2.0,40289.0,3.7712213425983374
20161La Pampa,2016,1,La Pampa,57.84086865504526,19.101771424266833,12754.0,41881.0,4536.0,6209.0,549.0,65929.0,426.0,11065.0,52117.0,15.0,78.0,71.0,11.0,0.0,63783.0,65442.0,487.0,65929.0,3.0476420362792593
20161La Rioja,2016,1,La Rioja,16.83351837249417,4.4969582015400285,16645.0,0.0,16.0,2.0,28.0,16691.0,10.0,3382.0,9060.0,2980.0,1254.0,2.0,3.0,0.0,16691.0,16673.0,18.0,16691.0,4.616973938050446
20161Mendoza,2016,1,Mendoza,32.12333888801278,8.990567825336337,153299.0,13030.0,2576.0,34.0,1871.0,170810.0,235.0,21.0,175376.0,47.0,43.0,5.0,17.0,0.0,175744.0,169257.0,1553.0,170810.0,3.5028689229788785
20161Misiones,2016,1,Misiones,28.36765259095629,7.751215322654614,59538.0,33330.0,70.0,5.0,15.0,92958.0,959.0,8502.0,50061.0,19195.0,13363.0,779.0,68.0,0.0,92927.0,92951.0,7.0,92958.0,6.000968717380309
20161Neuquén,2016,1,Neuquén,55.75393700425406,16.65921009321782,51702.0,36122.0,1085.0,12502.0,2850.0,104261.0,1720.0,1737.0,86310.0,479.0,7893.0,143.0,171.0,0.0,98453.0,101969.0,2292.0,104261.0,4.420493149015266
20161Río Negro,2016,1,Río Negro,45.83512638708331,14.14929460475045,66894.0,27312.0,937.0,3341.0,1338.0,99822.0,1171.0,6105.0,90038.0,203.0,4246.0,77.0,81.0,0.0,101921.0,98745.0,1077.0,99822.0,3.826659196828916
20161Salta,2016,1,Salta,31.31554597115323,7.611315093107192,78973.0,22741.0,73.0,132.0,507.0,102426.0,1119.0,10765.0,65646.0,17748.0,6643.0,119.0,31.0,0.0,102071.0,102423.0,3.0,102426.0,4.741858784571524
20161San Juan,2016,1,San Juan,27.330794110004312,6.982387580659241,48670.0,451.0,770.0,1195.0,908.0,51994.0,9.0,309.0,56447.0,0.0,0.0,0.0,2.0,0.0,56767.0,51373.0,621.0,51994.0,3.485523490760477
20161San Luis,2016,1,San Luis,9.586346282770212,2.752950183918377,11432.0,1042.0,354.0,27.0,377.0,13232.0,8.0,4.0,13645.0,0.0,0.0,1.0,2.0,0.0,13660.0,12915.0,317.0,13232.0,3.502900439238654
20161Santa Cruz,2016,1,Santa Cruz,26.86586252144999,8.051419802811122,15654.0,2723.0,396.0,5088.0,2426.0,26287.0,168.0,29.0,32188.0,8.0,0.0,0.0,0.0,0.0,32393.0,25931.0,356.0,26287.0,3.48315808971074
20161Santa Fe,2016,1,Santa Fe,51.27734085407622,16.157804349232396,338052.0,204816.0,3014.0,4686.0,1428.0,551996.0,6492.0,71565.0,353525.0,64117.0,51293.0,3754.0,1063.0,0.0,551809.0,551378.0,618.0,551996.0,4.898136028952046
20161Santiago Del Estero,2016,1,Santiago Del Estero,16.205749206821952,4.032855070541266,32838.0,3900.0,19.0,911.0,30.0,37698.0,703.0,7219.0,22805.0,5769.0,1898.0,0.0,0.0,0.0,38394.0,37695.0,3.0,37698.0,4.174011564306923
20161Tierra Del Fuego,2016,1,Tierra Del Fuego,65.83304163135006,19.6541853628346,22636.0,4834.0,665.0,1.0,2350.0,30486.0,16.0,285.0,33003.0,0.0,0.0,0.0,0.0,0.0,33304.0,29867.0,619.0,30486.0,3.475082632716791
20161Tucumán,2016,1,Tucumán,36.72477136636591,9.127106142747772,144233.0,2165.0,116.0,74.0,49.0,146637.0,106.0,20092.0,84008.0,31490.0,10046.0,871.0,0.0,0.0,146613.0,146596.0,41.0,146637.0,5.004036640679885
20154Buenos Aires,2015,4,Buenos Aires,58.29182182733718,17.683348856285942,1586343.0,1223603.0,103269.0,20397.0,25773.0,2959385.0,7984.92,100302.64,2253196.96,274559.6,240187.64,3834.52,8179.96,0.0,2888246.24,2946743.0,12642.0,2959385.0,4.884148905856541
20154Capital Federal,2015,4,Capital Federal,118.13036321153808,44.832983780989366,455427.0,879950.0,19818.0,2273.0,12758.0,1370226.0,2417.08,46568.36,916813.04,172029.4,198635.36,3087.48,10899.04,0.0,1350449.7599999998,1360381.0,9845.0,1370226.0,5.927803522979041
20154Catamarca,2015,4,Catamarca,26.23945178859185,6.643394374998431,26180.0,242.0,15.0,1.0,34.0,26472.0,15.0,6513.0,14484.0,4106.0,1313.0,39.0,1.0,0.0,26471.0,26459.0,13.0,26472.0,4.124268369158702
20154Chaco,2015,4,Chaco,28.35056623514143,7.53670916277073,56818.0,29456.0,186.0,52.0,41.0,86553.0,194.0,9593.0,46771.0,18608.0,10092.0,1136.0,159.0,0.0,86553.0,86537.0,16.0,86553.0,5.828384180790961
20154Chubut,2015,4,Chubut,36.89017827786587,11.205552103480567,43968.0,811.0,916.0,13521.0,4803.0,64019.0,625.0,5774.0,71881.0,168.0,0.0,0.0,0.0,0.0,78448.0,62279.0,1740.0,64019.0,3.283865031613298
20154Córdoba,2015,4,Córdoba,57.364881766079215,17.46916799414709,353530.0,266062.0,480.0,5613.0,385.0,626070.0,148.0,63746.0,427471.0,62989.0,67151.0,3336.0,1088.0,0.0,625929.0,625835.0,235.0,626070.0,5.0670814932684065
20154Corrientes,2015,4,Corrientes,30.33643144533882,7.950363156694786,55681.0,28178.0,177.0,1354.0,45.0,85435.0,29.0,11248.0,48104.0,17877.0,7569.0,456.0,150.0,0.0,85433.0,85409.0,26.0,85435.0,5.259482120492081
20154Entre Ríos,2015,4,Entre Ríos,44.10854807300098,13.123962308090588,113983.0,53411.0,122.0,6427.0,194.0,174137.0,2865.0,18883.0,104224.0,33989.0,13668.0,399.0,163.0,0.0,174191.0,173957.0,180.0,174137.0,5.007855905299356
20154Formosa,2015,4,Formosa,19.06549151678632,4.8305631271657905,21734.0,5314.0,4.0,1023.0,14.0,28089.0,1791.0,6081.0,14279.0,2704.0,2713.0,519.0,4.0,0.0,28091.0,28088.0,1.0,28089.0,4.660308568580684
20154Jujuy,2015,4,Jujuy,21.47147379391073,5.458341251601313,32934.0,6933.0,22.0,0.0,35.0,39924.0,2551.0,8876.0,21867.0,5044.0,1587.0,0.0,0.0,0.0,39925.0,39922.0,2.0,39924.0,3.7246804758922982
20154La Pampa,2015,4,La Pampa,58.75633720012275,19.272161272149656,12755.0,42705.0,4327.0,6205.0,374.0,66366.0,592.0,12951.0,48798.0,16.0,63.0,49.0,10.0,0.0,62479.0,66054.0,312.0,66366.0,2.936747707229629
20154La Rioja,2015,4,La Rioja,17.315778648410653,4.577775134234902,16886.0,0.0,16.0,2.0,28.0,16932.0,10.0,3638.0,9127.0,2937.0,1215.0,2.0,3.0,0.0,16932.0,16914.0,18.0,16932.0,4.521671863926294
20154Mendoza,2015,4,Mendoza,32.48895249500142,9.015907568565332,153293.0,13030.0,2572.0,38.0,1874.0,170807.0,241.0,23.0,174719.0,38.0,41.0,5.0,13.0,0.0,175080.0,169251.0,1556.0,170807.0,3.5017779300891023
20154Misiones,2015,4,Misiones,28.686658891542372,7.766317103077486,60252.0,32533.0,48.0,5.0,15.0,92853.0,959.0,9169.0,51029.0,17281.0,13690.0,675.0,52.0,0.0,92855.0,92846.0,7.0,92853.0,5.9022914436487
20154Neuquén,2015,4,Neuquén,58.2893377687955,17.22630452981118,51680.0,38902.0,1048.0,12934.0,2852.0,107416.0,1727.0,2061.0,89678.0,455.0,7934.0,9.0,175.0,0.0,102039.0,105122.0,2294.0,107416.0,4.355592861552936
20154Río Negro,2015,4,Río Negro,46.43948111494307,14.185024658290292,66851.0,27221.0,915.0,3407.0,1328.0,99722.0,3282.0,4473.0,89062.0,201.0,4024.0,5.0,75.0,0.0,101122.0,98655.0,1067.0,99722.0,3.768932299598505
20154Salta,2015,4,Salta,31.593492648071862,7.599850568087338,78744.0,22446.0,47.0,129.0,554.0,101920.0,1122.0,11387.0,65677.0,17139.0,6507.0,99.0,5.0,0.0,101936.0,101917.0,3.0,101920.0,4.673467038141578
20154San Juan,2015,4,San Juan,27.6648539357743,7.007150043164227,48670.0,451.0,770.0,1230.0,908.0,52029.0,9.0,386.0,55761.0,0.0,0.0,0.0,2.0,0.0,56158.0,51408.0,621.0,52029.0,3.481604116955732
20154San Luis,2015,4,San Luis,9.705768984506312,2.759291577250979,11432.0,1025.0,354.0,30.0,377.0,13218.0,8.0,4.0,13473.0,0.0,0.0,1.0,2.0,0.0,13488.0,12901.0,317.0,13218.0,3.502937425860024
20154Santa Cruz,2015,4,Santa Cruz,27.74476906647967,8.143243109871943,15614.0,2723.0,396.0,5261.0,2409.0,26403.0,188.0,26.0,32338.0,3.0,0.0,0.0,0.0,0.0,32555.0,26047.0,356.0,26403.0,3.4809679619106126
20154Santa Fe,2015,4,Santa Fe,52.60808978585806,16.474943169318767,339843.0,212911.0,2885.0,4596.0,1437.0,561672.0,6659.0,75770.0,361264.0,60985.0,51258.0,3079.0,1189.0,0.0,560204.0,561045.0,627.0,561672.0,4.809873774553555
20154Santiago Del Estero,2015,4,Santiago Del Estero,17.00497803803607,4.197822731421939,33582.0,4365.0,19.0,1139.0,30.0,39135.0,703.0,7836.0,23074.0,5669.0,1856.0,0.0,0.0,0.0,39138.0,39132.0,3.0,39135.0,4.0941016914507635
20154Tierra Del Fuego,2015,4,Tierra Del Fuego,66.46220433623792,19.441920240938828,22636.0,4301.0,665.0,1.0,2350.0,29953.0,16.0,285.0,32662.0,0.0,0.0,0.0,0.0,0.0,32963.0,29334.0,619.0,29953.0,3.4748248642417257
20154Tucumán,2015,4,Tucumán,37.06217328329588,9.122607419100431,144188.0,1653.0,116.0,88.0,50.0,146095.0,107.0,21800.0,83887.0,29942.0,9507.0,837.0,0.0,0.0,146080.0,146053.0,42.0,146095.0,4.882297946330778
20153Buenos Aires,2015,3,Buenos Aires,57.68868105608009,17.5478839831824,1585467.0,1183894.0,113590.0,19989.0,25825.0,2928765.0,8361.0,107351.48,2266948.24,262563.76,200490.96,2642.3199999999997,7720.0,0.0,2856077.76,2916070.0,12695.0,2928765.0,4.700597914270459
20153Capital Federal,2015,3,Capital Federal,118.2892111643196,44.91109222814752,454815.0,871262.0,30974.0,2229.0,12788.0,1372068.0,2448.0,49339.52,942524.76,159618.24,175594.04,2027.68,10022.0,0.0,1341574.24,1362193.0,9875.0,1372068.0,5.66468043459464
20153Catamarca,2015,3,Catamarca,25.863781184637624,6.5638473961451576,25801.0,242.0,15.0,1.0,34.0,26093.0,15.0,6871.0,14206.0,4143.0,812.0,43.0,1.0,0.0,26091.0,26080.0,13.0,26093.0,3.884563872599747
20153Chaco,2015,3,Chaco,27.963072793479412,7.454020298824401,56282.0,28809.0,186.0,52.0,41.0,85370.0,240.0,10353.0,47131.0,19016.0,7498.0,979.0,157.0,0.0,85374.0,85354.0,16.0,85370.0,5.46643296553986
20153Chubut,2015,3,Chubut,36.81180991463324,11.233578169758337,43964.0,792.0,916.0,13408.0,4803.0,63883.0,641.0,5886.0,71668.0,167.0,0.0,0.0,0.0,0.0,78362.0,62143.0,1740.0,63883.0,3.2790384114749496
20153Córdoba,2015,3,Córdoba,57.08340378951846,17.430734989025318,351692.0,264055.0,1450.0,5412.0,389.0,622998.0,150.0,68765.0,429787.0,61109.0,59372.0,2582.0,1048.0,0.0,622813.0,622761.0,237.0,622998.0,4.867849001225086
20153Corrientes,2015,3,Corrientes,30.16741240901903,7.92519113592012,55792.0,27604.0,176.0,1340.0,47.0,84959.0,33.0,11921.0,48127.0,18168.0,6111.0,453.0,146.0,0.0,84959.0,84931.0,28.0,84959.0,5.063473816782213
20153Entre Ríos,2015,3,Entre Ríos,43.67718163526334,13.027710914374044,113909.0,51945.0,122.0,6261.0,197.0,172434.0,2863.0,20385.0,103990.0,34788.0,9924.0,384.0,153.0,0.0,172487.0,172252.0,182.0,172434.0,4.766712366729086
20153Formosa,2015,3,Formosa,18.836751773785252,4.783639923880968,21573.0,5264.0,2.0,899.0,14.0,27752.0,1862.0,6521.0,14354.0,2791.0,1842.0,379.0,2.0,0.0,27751.0,27751.0,1.0,27752.0,4.166164102194515
20153Jujuy,2015,3,Jujuy,21.2703333470887,5.423454555427568,32598.0,6895.0,22.0,0.0,35.0,39550.0,2549.0,9278.0,21588.0,5169.0,966.0,0.0,0.0,0.0,39550.0,39548.0,2.0,39550.0,3.532724551201011
20153La Pampa,2015,3,La Pampa,57.96395975091518,19.055588379965016,12755.0,41886.0,4078.0,6195.0,557.0,65471.0,613.0,13087.0,47660.0,9.0,55.0,39.0,10.0,0.0,61473.0,64976.0,495.0,65471.0,2.9149322141427945
20153La Rioja,2015,3,La Rioja,17.151129442032545,4.550079085806065,16725.0,0.0,16.0,2.0,28.0,16771.0,10.0,3840.0,9102.0,2984.0,832.0,0.0,3.0,0.0,16771.0,16753.0,18.0,16771.0,4.245850575398008
20153Mendoza,2015,3,Mendoza,32.49199583186653,9.042401990754488,153299.0,13030.0,2572.0,42.0,1880.0,170823.0,256.0,25.0,173430.0,45.0,18.0,5.0,13.0,0.0,173792.0,169261.0,1562.0,170823.0,3.500160951021911
20153Misiones,2015,3,Misiones,28.306345093436885,7.687041384274881,59921.0,31635.0,46.0,5.0,15.0,91622.0,958.0,9809.0,51234.0,17367.0,11654.0,559.0,43.0,0.0,91624.0,91615.0,7.0,91622.0,5.634289050903693
20153Neuquén,2015,3,Neuquén,54.59931489671118,16.195213031371225,47102.0,36620.0,1045.0,13051.0,2798.0,100616.0,1733.0,2124.0,85044.0,210.0,6599.0,2.0,155.0,0.0,95867.0,98376.0,2240.0,100616.0,4.2299439848957405
20153Río Negro,2015,3,Río Negro,46.389186656745146,14.21984560217436,66806.0,27130.0,917.0,3415.0,1346.0,99614.0,3372.0,4457.0,88691.0,99.0,3826.0,1.0,62.0,0.0,100508.0,98529.0,1085.0,99614.0,3.7368314562024914
20153Salta,2015,3,Salta,31.175945212858434,7.525378783060509,78064.0,21688.0,47.0,129.0,645.0,100573.0,1126.0,12223.0,65405.0,17451.0,4318.0,61.0,5.0,0.0,100589.0,100570.0,3.0,100573.0,4.4218314129775615
20153San Juan,2015,3,San Juan,27.66538565566005,7.027462887351242,48670.0,451.0,770.0,1231.0,908.0,52030.0,9.0,391.0,54963.0,0.0,0.0,0.0,2.0,0.0,55365.0,51409.0,621.0,52030.0,3.4810928203738825
20153San Luis,2015,3,San Luis,9.70650326873876,2.7688118552652248,11432.0,1025.0,354.0,31.0,377.0,13219.0,9.0,4.0,13286.0,0.0,0.0,1.0,2.0,0.0,13302.0,12902.0,317.0,13219.0,3.5027538715982556
20153Santa Cruz,2015,3,Santa Cruz,27.606060983429437,8.159354482038923,15540.0,2718.0,396.0,5226.0,2391.0,26271.0,190.0,25.0,32266.0,2.0,0.0,0.0,0.0,0.0,32483.0,25912.0,359.0,26271.0,3.4806877443585873
20153Santa Fe,2015,3,Santa Fe,52.14595474084349,16.3639671637834,337042.0,209673.0,4169.0,4426.0,1428.0,556738.0,6767.0,80817.0,363177.0,59531.0,42021.0,2320.0,1133.0,0.0,555766.0,556097.0,641.0,556738.0,4.559895452402629
20153Santiago Del Estero,2015,3,Santiago Del Estero,17.11882253135319,4.237302719178804,33886.0,4365.0,19.0,1097.0,30.0,39397.0,703.0,8332.0,23158.0,5956.0,1249.0,0.0,0.0,0.0,39398.0,39394.0,3.0,39397.0,3.911237321691457
20153Tierra Del Fuego,2015,3,Tierra Del Fuego,74.85845784033849,22.04802112197417,22636.0,8085.0,665.0,1.0,2350.0,33737.0,15.0,285.0,36408.0,2.0,0.0,0.0,0.0,0.0,36710.0,33118.0,619.0,33737.0,3.4777210569327157
20153Tucumán,2015,3,Tucumán,36.61035952774264,9.04046893117945,142925.0,1135.0,116.0,88.0,50.0,144314.0,107.0,23687.0,83654.0,29998.0,6232.0,623.0,0.0,0.0,144301.0,144272.0,42.0,144314.0,4.572318667230303
20152Buenos Aires,2015,2,Buenos Aires,56.80280561439208,17.32566254457297,1581770.0,1141052.0,115660.0,19268.0,26040.0,2883790.0,8714.0,137188.96,2299705.32,243502.6,159921.64,2009.68,6712.0,0.0,2857754.2,2871079.0,12711.0,2883790.0,4.463495663548014
20152Capital Federal,2015,2,Capital Federal,116.06627091860372,44.08485428379352,453178.0,858342.0,19786.0,2172.0,12806.0,1346284.0,2493.0,51799.04,990111.68,148569.4,142976.36,1482.32,9258.0,0.0,1346689.8,1336391.0,9893.0,1346284.0,5.31214873823781
20152Catamarca,2015,2,Catamarca,25.45341804469818,6.475144864314208,25387.0,242.0,15.0,1.0,34.0,25679.0,15.0,7253.0,14003.0,3776.0,593.0,37.0,1.0,0.0,25678.0,25666.0,13.0,25679.0,3.6825082950385544
20152Chaco,2015,2,Chaco,27.46453938839946,7.341229538625331,55767.0,27809.0,179.0,52.0,41.0,83848.0,288.0,11058.0,47551.0,17675.0,6337.0,788.0,149.0,0.0,83846.0,83832.0,16.0,83848.0,5.194771414259476
20152Chubut,2015,2,Chubut,36.58246720458481,11.21567809935022,43949.0,762.0,916.0,13055.0,4803.0,63485.0,656.0,6032.0,55791.0,168.0,0.0,0.0,0.0,0.0,62647.0,61745.0,1740.0,63485.0,3.2165716474851154
20152Córdoba,2015,2,Córdoba,55.86916350781819,17.106520102782877,348130.0,255596.0,435.0,5199.0,386.0,609746.0,156.0,72695.0,434717.0,54993.0,46415.0,1956.0,903.0,0.0,611835.0,609510.0,236.0,609746.0,4.557937666200854
20152Corrientes,2015,2,Corrientes,29.584012668108493,7.790823368355694,55238.0,26553.0,157.0,1321.0,47.0,83316.0,34.0,12542.0,48015.0,17184.0,5039.0,379.0,126.0,0.0,83319.0,83288.0,28.0,83316.0,4.847197637993736
20152Entre Ríos,2015,2,Entre Ríos,42.93197901645878,12.837181261223597,113378.0,49767.0,119.0,6031.0,197.0,169492.0,2864.0,21986.0,104043.0,32293.0,7867.0,354.0,136.0,0.0,169543.0,169309.0,183.0,169492.0,4.55056996750087
20152Formosa,2015,2,Formosa,18.36026720527858,4.673478484721786,21097.0,5164.0,2.0,737.0,50.0,27050.0,1881.0,6907.0,14247.0,2436.0,1324.0,257.0,1.0,0.0,27053.0,27013.0,37.0,27050.0,3.7649156840276494
20152Jujuy,2015,2,Jujuy,20.287219077594944,5.188392481356063,32183.0,5482.0,22.0,0.0,35.0,37722.0,2479.0,9474.0,20248.0,4792.0,730.0,0.0,0.0,0.0,37723.0,37720.0,2.0,37722.0,3.4086788431460913
20152La Pampa,2015,2,La Pampa,56.70766522530004,18.685329046975873,12756.0,40825.0,3719.0,6190.0,562.0,64052.0,5737.0,8182.0,46235.0,27.0,24.0,25.0,10.0,0.0,60240.0,63552.0,500.0,64052.0,2.8626566401062417
20152La Rioja,2015,2,La Rioja,16.883190981963825,4.494678751214943,16463.0,0.0,16.0,2.0,28.0,16509.0,10.0,4082.0,9093.0,2680.0,641.0,0.0,3.0,0.0,16509.0,16491.0,18.0,16509.0,4.001551396208129
20152Mendoza,2015,2,Mendoza,32.49199583186653,9.0682944930269,153301.0,13030.0,2572.0,38.0,1882.0,170823.0,268.0,26.0,170451.0,42.0,16.0,5.0,13.0,0.0,170821.0,169259.0,1564.0,170823.0,3.4997241088624933
20152Misiones,2015,2,Misiones,27.34768244882168,7.449815014930096,59179.0,29283.0,37.0,5.0,15.0,88519.0,958.0,10360.0,51671.0,15022.0,10072.0,408.0,33.0,0.0,88524.0,88512.0,7.0,88519.0,5.327562649676923
20152Neuquén,2015,2,Neuquén,53.117336593231435,15.814175161962616,47078.0,34183.0,1044.0,12781.0,2799.0,97885.0,1755.0,2348.0,82727.0,214.0,5168.0,2.0,110.0,0.0,92324.0,95644.0,2241.0,97885.0,4.059617737533036
20152Río Negro,2015,2,Río Negro,45.97612013432327,14.14343856592951,66738.0,26268.0,916.0,3457.0,1348.0,98727.0,3413.0,4525.0,87362.0,97.0,3240.0,1.0,51.0,0.0,98689.0,97640.0,1087.0,98727.0,3.666734448621427
20152Salta,2015,2,Salta,30.46112384270092,7.378443804380798,77214.0,20297.0,47.0,129.0,580.0,98267.0,1123.0,13020.0,64737.0,16241.0,3114.0,29.0,5.0,0.0,98269.0,98264.0,3.0,98267.0,4.218121645686839
20152San Juan,2015,2,San Juan,27.64305342045848,7.042097078751527,48670.0,451.0,770.0,1189.0,908.0,51988.0,8.0,410.0,51568.0,0.0,0.0,0.0,2.0,0.0,51988.0,51367.0,621.0,51988.0,3.478919289066708
20152San Luis,2015,2,San Luis,9.707971837203658,2.778618445940834,11432.0,1025.0,354.0,33.0,377.0,13221.0,9.0,4.0,13204.0,0.0,0.0,1.0,2.0,0.0,13220.0,12904.0,317.0,13221.0,3.5027709531013613
20152Santa Cruz,2015,2,Santa Cruz,27.072245027448233,8.058063850217536,15343.0,2707.0,396.0,4917.0,2400.0,25763.0,210.0,25.0,25519.0,2.0,0.0,0.0,0.0,0.0,25756.0,25384.0,379.0,25763.0,3.47332349743749
20152Santa Fe,2015,2,Santa Fe,51.17653890867876,16.093025858679276,333117.0,204685.0,2877.0,4320.0,1389.0,546388.0,6827.0,86016.0,364441.0,53205.0,33894.0,1856.0,1014.0,0.0,547253.0,545739.0,649.0,546388.0,4.303196181656382
20152Santiago Del Estero,2015,2,Santiago Del Estero,17.110566632982863,4.2466687085071415,33873.0,4365.0,19.0,1091.0,30.0,39378.0,703.0,8779.0,23456.0,5553.0,888.0,0.0,0.0,0.0,39379.0,39375.0,3.0,39378.0,3.728811295360471
20152Tierra Del Fuego,2015,2,Tierra Del Fuego,74.50787431664719,22.09595378004725,22636.0,7927.0,665.0,1.0,2350.0,33579.0,15.0,285.0,36073.0,2.0,0.0,0.0,0.0,0.0,36375.0,32960.0,619.0,33579.0,3.47751587628866
20152Tucumán,2015,2,Tucumán,35.68770560918727,8.841187690702666,139944.0,479.0,116.0,88.0,50.0,140677.0,107.0,25178.0,83462.0,26966.0,4502.0,455.0,0.0,0.0,140670.0,140635.0,42.0,140677.0,4.306812767469965
20151Buenos Aires,2015,1,Buenos Aires,56.37048433026737,17.241393436944044,1583135.0,1096836.0,134177.0,18754.0,28940.0,2861842.0,8882.0,123588.88,2267851.56,220070.4,126958.44,1560.64,5700.0,0.0,2754611.92,2847076.0,14766.0,2861842.0,4.323803709346771
20151Capital Federal,2015,1,Capital Federal,114.89699714890288,43.65872499007399,454934.0,841743.0,19334.0,1994.0,14716.0,1332721.0,2545.0,59084.12,1013510.44,134150.6,114568.56,1195.36,8401.0,0.0,1333455.0800000003,1321139.0,11582.0,1332721.0,4.999711683876372
20151Catamarca,2015,1,Catamarca,25.10946633078758,6.4030169907943355,25033.0,241.0,16.0,1.0,41.0,25332.0,13.0,7634.0,13754.0,3202.0,517.0,9.0,1.0,0.0,25130.0,25312.0,20.0,25332.0,3.483603660962992
20151Chaco,2015,1,Chaco,26.649591220305552,7.143089175357747,54952.0,26161.0,164.0,27.0,56.0,81360.0,26.0,12053.0,47425.0,15883.0,5346.0,489.0,135.0,0.0,81357.0,81329.0,31.0,81360.0,4.899908797030372
20151Chubut,2015,1,Chubut,37.612780685907914,11.585798774556787,45645.0,717.0,906.0,12540.0,5465.0,65273.0,651.0,6176.0,57333.0,102.0,0.0,0.0,0.0,0.0,64262.0,63327.0,1946.0,65273.0,3.2131565777597957
20151Córdoba,2015,1,Córdoba,54.69734650188214,16.79362190248589,343883.0,247564.0,415.0,4645.0,450.0,596957.0,157.0,78427.0,432802.0,46574.0,37443.0,1615.0,815.0,0.0,597833.0,596663.0,294.0,596957.0,4.304279282006848
20151Corrientes,2015,1,Corrientes,28.95019128190928,7.642568763996284,54649.0,25372.0,129.0,1319.0,62.0,81531.0,36.0,13295.0,47842.0,15554.0,4424.0,235.0,98.0,0.0,81484.0,81488.0,43.0,81531.0,4.628190221393157
20151Entre Ríos,2015,1,Entre Ríos,42.06519337351208,12.609336086982932,112363.0,47411.0,108.0,5943.0,245.0,166070.0,2867.0,23951.0,104168.0,28113.0,6926.0,274.0,119.0,0.0,166418.0,165839.0,231.0,166070.0,4.3467465057866335
